Section,Product Name,Chemical Name / Description,CAS Number,Grade / Traceability,Product Code,Pack Size,HSN Code,GST %,Other / Notes
Complying Pharmacopoeia Specifications,E.D.T.A. Disodium Salt Dihydrate,,57-55-6,BP,91334,500 G,29053200,18,
Complying Pharmacopoeia Specifications,E.D.T.A. Disodium Salt Dihydrate,,6381-92-6,USP-NF,91430,500 G,29212100,18,
Complying Pharmacopoeia Specifications,E.D.T.A. Disodium Salt Dihydrate,,57-55-6,,91013,500 G,29053200,18,
Complying Pharmacopoeia Specifications,Ethyl Acetate,,141-78-6,USP-NF,91123,500 ML,29153100,18,
Complying Pharmacopoeia Specifications,Ethyl Acetate,,141-78-6,USP-NF,91123,2.5 L,29153100,18,
Complying Pharmacopoeia Specifications,Ethyl Oleate,,111-62-6,BP,91309,500 ML,29161590,18,
Complying Pharmacopoeia Specifications,Ethyl Oleate,,111-62-6,BP,91309,2.5 L,29161590,18,
Complying Pharmacopoeia Specifications,Ethylenediamine,,107-15-3,BP,91339,500 G,29212100,18,
Complying Pharmacopoeia Specifications,Ferrous Fumarate,,141-01-5,BP,91340,500 G,29171900,18,
Complying Pharmacopoeia Specifications,"Glutaraldehyde Solution, 50%",,111-30-8,BP,91345,500 ML,29121990,18,
Complying Pharmacopoeia Specifications,Glycin,,1313-99-1,USP-NF,91150,500 G,28254000,18,
Complying Pharmacopoeia Specifications,Glycin,,1313-99-1,,91005,500 G,28254000,18,
Complying Pharmacopoeia Specifications,Hydrogen Peroxide Solution (6%) Hydrogen Peroxide Solution,,7722-84-1,IP,91218,500 ML,28470000,18,
Complying Pharmacopoeia Specifications,(100 Vol) (27%),,7722-84-1,IP,91219,500 ML,28470000,18,
Complying Pharmacopoeia Specifications,Hydroxypropyl Betadex,,128446-35-5,USP-NF,91431,500 G,38220090,18,
Complying Pharmacopoeia Specifications,"L-(+)-Tartaric Acid,",,87-69-4,EP,91417,500 G,29181200,18,
Complying Pharmacopoeia Specifications,"L-(+)-Tartaric Acid,",,87-69-4,JP,-500 G,,29181200,18,
Complying Pharmacopoeia Specifications,"L-(+)-Tartaric Acid,",,87-69-4,,91032,500 G,29181200,18,
Complying Pharmacopoeia Specifications,Lactic Acid,,50-21-5,IP,91216,500 G,29181110,18,
Complying Pharmacopoeia Specifications,Lactic Acid,,50-21-5,USP-NF,91142,500 G,29181110,18,
Complying Pharmacopoeia Specifications,Lactose Monohydrate,,10039-26-6,USP-NF,91128,500 G,17021110,18,
Complying Pharmacopoeia Specifications,L-Arginine,,74-79-3,,91026,500 G,29224990,18,
Complying Pharmacopoeia Specifications,L-Methionine,,63-68-3,USP-NF,91182,500 G,29304010,18,
Complying Pharmacopoeia Specifications,L-Tryptophan,,73-22-3,USP-NF,91185,500 G,29224990,18,
Complying Pharmacopoeia Specifications,Magnesium Chloride Hexahydrate,,7791-18-6,USP-NF,91126,500 G,28273100,18,
Complying Pharmacopoeia Specifications,Magnesium Chloride Hexahydrate,,7791-18-6,,91028,500 G,28273100,18,
Complying Pharmacopoeia Specifications,Magnesium Hydroxide,,1309-42-8,BP,91325,500 G,28161010,18,
Complying Pharmacopoeia Specifications,Magnesium Oxide Light,,1309-48-4,USP-NF,91143,500 G,28259090,18,
Complying Pharmacopoeia Specifications,,,10034-99-8,,91037,500 G,28332100,18,
Complying Pharmacopoeia Specifications,Magnesium Sulphate Heptahydrte Manganese Sulphate Monohydrate,,10034-99-8,USP-NF,91132,500 G,28332100,18,
Complying Pharmacopoeia Specifications,(Manganous Sulphate Monohydrate),,10034-96-5,BP,91050,500 G,28332990,18,
Complying Pharmacopoeia Specifications,Manganese Sulphate Monohydrate,,10034-96-5,USP-NF,91148,500 G,28332990,18,
Complying Pharmacopoeia Specifications,Meglumine,,6284-40-8,USP-NF,91141,500 G,29222990,18,
Complying Pharmacopoeia Specifications,Meglumine,,6284-40-8,,91038,500 G,29222990,18,
Complying Pharmacopoeia Specifications,Metacresol,,108-39-4,USP-NF,91192,500 ML,29071290,18,
Complying Pharmacopoeia Specifications,Metformin Hydrochloride,,1115-70-44,,91030,500 G,30049099,18,
Complying Pharmacopoeia Specifications,Methyl Isobutyl Ketone,,108-10-1,USP-NF,90836,500 ML,29141300,18,
Complying Pharmacopoeia Specifications,Methyl Paraben Monobasic Sodium Phosphate (Sodium,,99-76-3,USP-NF,91433,500 G,29189900,18,
Complying Pharmacopoeia Specifications,"Phosphate, Monobasic, Anhydrous)",,7558-80-7,USP-NF,91436,500 G,28352300,18,
Complying Pharmacopoeia Specifications,Monothioglycerol,,96-26-5,IP,91229,500 ML,29309099,18,
Complying Pharmacopoeia Specifications,Oleic Acid,,112-80-1,USP-NF,91183,500 G,38231200,18,
Complying Pharmacopoeia Specifications,Oleic Acid,,497-19-8,EP,91421,500 ML,28362000,18,
Complying Pharmacopoeia Specifications,Phenol,,108-95-2,IP,91232,500 G,29071110,18,
Complying Pharmacopoeia Specifications,Phenol,,108-95-2,BP,91344,500 G,29071110,18,
Complying Pharmacopoeia Specifications,Phenol,,108-95-2,USP-NF,91191,500 G,29071110,18,
Complying Pharmacopoeia Specifications,Phenylethyl Alcohol,,60-12-8,USP-NF,91139,500 ML,29062920,18,
Complying Pharmacopoeia Specifications,Phenylmercuric Nitrate,,55-68-5,USP-NF,91140,500 G,28521000,18,
Complying Pharmacopoeia Specifications,Phosphoric Acid,,7664-38-2,IP,91225,500 ML,28092010,18,
Complying Pharmacopoeia Specifications,Phosphoric Acid,,7664-38-2,USP-NF,91167,500 ML,28092010,18,
Complying Pharmacopoeia Specifications,Phosphoric Acid,,7664-38-2,,91007,500 ML,28092010,18,
Complying Pharmacopoeia Specifications,Polyethylene Glycol 300,,25322-68-3,USP-NF,91194,500 ML,29053900,18,
Complying Pharmacopoeia Specifications,Polyethylene Glycol 400,,25322-68-3,USP-NF,91196,500 ML,29053900,18,
Complying Pharmacopoeia Specifications,(Methoxy Polyethylene Glycol 350) Aup,,9004-74-4,USP-NF,91190,500 G,39072090,18,
Complying Pharmacopoeia Specifications,Polysorbate 20,,9005-64-5,BP,91330,500 G,28352200,18,
Complying Pharmacopoeia Specifications,Polysorbate 60,,9005-67-8,USP-NF,91198,500 G,34024900,18,
Complying Pharmacopoeia Specifications,Polysorbate 80,,9005-65-6,BP,91317,500 G,8352200,18,
Complying Pharmacopoeia Specifications,Polysorbate 80 Potassium Bicarbonate,,9005-65-6,USP-NF,91199,500 Ml,8352200,18,
Complying Pharmacopoeia Specifications,(Potassium Hydrogen Carbonate),,298-14-6,USP-NF,91129,500 G,28364000,18,
Complying Pharmacopoeia Specifications,Potassium Chloride Potassium Dihydrogen Orthophosphate,,7447-40-7,BP,91338,500 G,28273990,18,
Complying Pharmacopoeia Specifications,Anhydrous (Potassium Phosphate Monobasic),,7778-77-0,EP,91408,500 G,28352400,18,
Complying Pharmacopoeia Specifications,"Potassium Hydroxide, Pellets",,1310-58-3,EP,91413,500 G,28152000,18,
Complying Pharmacopoeia Specifications,"Potassium Hydroxide, Pellets",,1310-58-3,,91036,500 G,28152000,18,
Complying Pharmacopoeia Specifications,Potassium Iodide,,7681-11-0,IP,91224,500 G,28276010,18,
Complying Pharmacopoeia Specifications,Potassium Phosphate Dibasic Anhydrous,,7758-11-4,EP,91406,500 G,28352400,18,
Complying Pharmacopoeia Specifications,Potassium Phosphate Dibasic,,7758-11-4,USP-NF,91427,500 G,28352990,18,
Complying Pharmacopoeia Specifications,"Potassium Phosphate, Dibasic",,7758-11-4,,91039,500 G,28352400,18,
Complying Pharmacopoeia Specifications,Potassium Phosphate Monobasic,,7778-77-0,USP-NF,91426,500 G,28352400,18,
Complying Pharmacopoeia Specifications,"Potassium Phosphate, Monobasic",,7778-77-0,,91040,500 G,28352400,18,
Complying Pharmacopoeia Specifications,Propionic Acid,,79-09-4,USP-NF,91157,500 ML,29155000,18,
Complying Pharmacopoeia Specifications,Propionic Acid,,79-09-4,USP-NF,91157,2.5 L,29155000,18,
Complying Pharmacopoeia Specifications,Propyl Paraben,,94-13-3,USP-NF,91432,500 G,29182990,18,
Complying Pharmacopoeia Specifications,Resorcinol,,108-46-3,USP-NF,91161,500 G,29072100,18,
Complying Pharmacopoeia Specifications,Saccharin Sodium Dihydrate,,6155-57-3,BP,91322,500 G,29251100,18,
Complying Pharmacopoeia Specifications,Salicylic Acid,,69-72-7,IP,91214,500 G,29182110,18,
Complying Pharmacopoeia Specifications,"Sodium Acetate, Anhydrous",,127-09-3,USP-NF,91101,500 G,29152200,18,
Complying Pharmacopoeia Specifications,"Sodium Acetate, Trihydrate",,6131-90-4,EP,91409,500 G,29152990,18,
Complying Pharmacopoeia Specifications,"Sodium Acetate, Trihydrate",,6131-90-4,,91027,500 G,29152990,18,
Complying Pharmacopoeia Specifications,Sodium Benzoate,,532-32-1,IP,91209,500 G,29163990,18,
Complying Pharmacopoeia Specifications,Sodium Bicarbonate,,144-55-8,IP,91203,500 G,28363000,18,
Complying Pharmacopoeia Specifications,Sodium Bicarbonate,,144-55-8,BP,91315,500 G,28363000,18,
Complying Pharmacopoeia Specifications,Sodium Bicarbonate,,144-55-8,USP-NF,91169,500 G,28363000,18,
Complying Pharmacopoeia Specifications,Sodium Bicarbonate,,144-55-8,,91003,500 G,28363000,18,
Complying Pharmacopoeia Specifications,Sodium Borate,,1303-96-4,USP-NF,91122,500 G,28100010,18,
Complying Pharmacopoeia Specifications,Sodium Borate,,1303-96-4,,91048,500 G,28100010,18,
Complying Pharmacopoeia Specifications,Sodium Carbonate Anhydrous,,497-19-8,BP,91304,500 G,28362000,18,
Complying Pharmacopoeia Specifications,Sodium Carbonate Anhydrous,,497-19-8,USP-NF,91171,500 G,28362000,18,
Complying Pharmacopoeia Specifications,Sodium Carbonate Anhydrous,,497-19-8,EP,13356,500 G,28362000,18,
Complying Pharmacopoeia Specifications,Sodium Chloride,,7647-14-5,IP,91205,500 G,25010010,18,
Complying Pharmacopoeia Specifications,Sodium Chloride,,7647-14-5,BP,91333,500 G,25010010,18,
Complying Pharmacopoeia Specifications,Sodium Chloride,,7647-14-5,USP-NF,91156,50 KG,25010010,18,
Complying Pharmacopoeia Specifications,Sodium Chloride,,7647-14-5,,91001,500 G,25010010,18,
Complying Pharmacopoeia Specifications,Sodium Citrate Dihydrate,,6132-04-3,BP,91316,500 G,29181520,18,
Complying Pharmacopoeia Specifications,Sodium Citrate Dihydrate,,6132-04-3,EP,91410,500 G,29181520,18,
Complying Pharmacopoeia Specifications,Sodium Citrate Dihydrate,,6132-04-3,,91004,500 G,29181520,18,
Complying Pharmacopoeia Specifications,Sodium Hydroxide Pellets,,1310-73-2,IP,91211,500 G,28151200,18,
Complying Pharmacopoeia Specifications,Sodium Hydroxide Pellets,,1310-73-2,BP,91311,500 G,28151200,18,
Complying Pharmacopoeia Specifications,Sodium Hydroxide Pellets,,1310-73-2,USP-NF,91102,500 G,28151200,18,
Complying Pharmacopoeia Specifications,Sodium Hydroxide Pellets,,1310-73-2,EP,91403,500 G,28151200,18,
Complying Pharmacopoeia Specifications,Sodium Hydroxide Pellets Sodium Lauryl Sulphate,,1310-73-2,,91002,500 G,28151200,18,
Complying Pharmacopoeia Specifications,(Also Known As Sodium Dodecyl Sulphate) Sodium Lauryl Sulphate,,151-21-3,BP,91017,500 G,28331990,18,
Complying Pharmacopoeia Specifications,(Also Known As Sodium Dodecyl Sulphate),,151-21-3,USP-NF,91164,500 G,28331990,18,
Complying Pharmacopoeia Specifications,Sodium Metabisulphite,,7681-57-4,IP,91206,500 G,28321090,18,
Complying Pharmacopoeia Specifications,Sodium Metabisulphite,,7681-57-4,BP,91328,500 G,28321090,18,
Complying Pharmacopoeia Specifications,Sodium Metabisulphite Sodium Orthophosphate Dodecahydrate,,7681-57-4,FOOD GRADE (FCC),91481,500 G,28321090,18,
Complying Pharmacopoeia Specifications,(Trisodium Phosphate) Sodium Phosphate Dibasic (Disodium,,10101-89-0,FOOD GRADE (FCC),91476,500 G,28352200,18,
Complying Pharmacopoeia Specifications,Hydrogen Orthophosphate) Anhydrous,,7558-79-4,USP-NF,91437,500 G,28352300,18,
Complying Pharmacopoeia Specifications,Sodium Phosphate Dibasic Dihydrate Sodium Phosphate Monobasic (Sodium,,10028-24-7,USP-NF,91429,500 G,28352400,18,
Complying Pharmacopoeia Specifications,Dihydrogen Orthophosphate) Dihydrate,,13472-35-0,BP,91335,500 G,28352200,18,
Complying Pharmacopoeia Specifications,Sodium Phosphate Monobasic Dihydrate,,13472-35-0,USP-NF,91428,500 G,28352200,18,
Complying Pharmacopoeia Specifications,,,10049-21-5,,91041,500 G,28352200,18,
Complying Pharmacopoeia Specifications,Sodium Starch Glycolate,,9063-38-1,IP,91213,500 G,29389090,18,
Complying Pharmacopoeia Specifications,Sodium Sulphate Anhydrous,,7757-82-6,BP,91320,500 G,28331990,18,
Complying Pharmacopoeia Specifications,Sodium Sulphate Anhydrous,,7757-82-6,USP-NF,91172,500 G,28331990,18,
Complying Pharmacopoeia Specifications,Sodium Sulphite,,7757-83-7,USP-NF,91173,500 G,28321000,18,
Complying Pharmacopoeia Specifications,Sodium Sulphobutylether-b-Cyclodextrin,,182410-00-0,USP-NF,91166,500 G,29335990,18,
Complying Pharmacopoeia Specifications,Sodium Tartrate Dihydrate,,6106-24-7,FOOD GRADE (FCC),91477,500 G,29181300,18,
Complying Pharmacopoeia Specifications,"Sodium Thiosulphate, Pentahydrate",,10102-17-7,USP-NF,91180,500 G,28323010,18,
Complying Pharmacopoeia Specifications,"Sodium Thiosulphate, Pentahydrate",,10102-17-7,EP,91416,500 G,28323010,18,
Complying Pharmacopoeia Specifications,Sorbic Acid,,110-44-1,USP-NF,91154,500 G,29161960,18,
Complying Pharmacopoeia Specifications,Sorbitan Monostearate,,1338-41-6,USP-NF,91197,500 G,34024200,18,
Complying Pharmacopoeia Specifications,Sorbitol,,50-70-4,USP-NF,91045,500 G,29054400,18,
Complying Pharmacopoeia Specifications,Sucrose,,57-50-1,IP,91231,500 G,17019990,18,
Complying Pharmacopoeia Specifications,Sucrose,,57-50-1,USP-NF,91163,500 G,17019990,18,
Complying Pharmacopoeia Specifications,Sucrose,,57-50-1,,91044,500 G,17019990,18,
Complying Pharmacopoeia Specifications,Talc,,14807-96-6,USP-NF,91146,500 G,25262000,18,
Complying Pharmacopoeia Specifications,1-Thioglycerol,,96-27-5,USP-NF,91441,500 G,29309070,18,
Complying Pharmacopoeia Specifications,Titanium Dioxide,,13463-67-7,USP-NF,91184,500 G,28230010,18,
Complying Pharmacopoeia Specifications,Triethyl Citrate,,77-93-0,USP-NF,91179,500 ML,29181590,18,
Complying Pharmacopoeia Specifications,Tris Buffer,,77-86-1,USP-NF,91159,500 G,29211110,18,
Complying Pharmacopoeia Specifications,Tris Buffer,,77-86-1,,91047,500 G,29211110,18,
Complying Pharmacopoeia Specifications,Triton X-100,,9002-93-1,USP-NF,91193,500 ML,34021900,18,
Complying Pharmacopoeia Specifications,Triton X-100,,9002-93-1,USP-NF,91193,2.5 L,34021900,18,
Complying Pharmacopoeia Specifications,Triton X-100,,9002-93-1,EP,91412,500 ML,34021900,18,
Complying Pharmacopoeia Specifications,Urea,,57-13-6,IP,91230,500 G,29241900,18,
Complying Pharmacopoeia Specifications,Urea,,151-21-3,BP,91307,500 G,28331990,18,
Complying Pharmacopoeia Specifications,Urea,,57-13-6,USP-NF,91440,500 G,29241900,18,
Complying Pharmacopoeia Specifications,Urea,,57-13-6,,91055,500 G,29241900,18,
Complying Pharmacopoeia Specifications,Vitamin E,,NA USP-NF,,91195,500 Ml,29362800,18,
Complying Pharmacopoeia Specifications,Zinc Sulphate Heptahydrate,,7446-20-0,USP-NF,91144,500 G,28332690,18,
Complying Pharmacopoeia Specifications,Zinc Sulphate Heptahydrate,,7446-20-0,,91053,500 G,28332690,18,
Complying Pharmacopoeia Specifications,Zinc Sulphate Monohydrate Zinc Sulphate Monohydrate Afg,,7446-19-7,USP-NF,91438,500 G,28332990,18,
Complying Pharmacopoeia Specifications,(Food Grade),,7446-19-7,FOOD GRADE (FCC),91479,500 G,28332990,18,
Building Blocks,"4-Acetylbenzenesulphonamide, 98%",,1565-17-9,,11005,5 G,,,
Building Blocks,"4-Acetylbenzenesulphonyl chloride, 98%",,1788-10-9,,11006,5 G,,,
Building Blocks,"2-Acetyl-1-naphthol, 98%",,711-79-5,,10001,25 G,,,
Building Blocks,"N-(4-Acetylphenyl)methanesulfonamide, 98%",,5317-89-5,,11007,5 G,,,
Building Blocks,"1-Acetylpiperidine-2-carboxylic acid, 97%",,35677-87-3,,10028,5 G,,,
Building Blocks,"1-Acetylpiperidine-3-carboxylic acid, 97%",,2637-76-5 HO,,N 10029,5 G,,,
Building Blocks,"N-Acetyl-L-proline, 97%",,68-95-1,,10097,5 G,,,
Building Blocks,"Adipic acid dihydrazide, 97%",,1071-93-8,,11001,1 KG,,,
Building Blocks,"2-Allyl-1-boc-piperidine-2-carboxylic acid, 98%",,862711-13-5,,OH 10074,5 G,,,
Building Blocks,"3-Allyl-1-boc-piperidine-3-carboxylic acid, 98%",,,,10075,5 G,,,
Building Blocks,"4-Allyl-1-boc-piperidine-4-carboxylic acid, 98%",,426842-70-8,,N 11002,5 G,,,
Building Blocks,"2-Allyl-1-boc-DL-proline, 95%",,315234-49-2,,10099,25 G,,,
Building Blocks,"2-Allyl-1-boc-DL-proline methyl ester, 95%",,112348-45-5,,10108,25 G,,,
Building Blocks,"3-Aminobenzamide, 98%",,3544-24-9,,15024,25 G,,,
Building Blocks,"4-Aminobenzamide, 98%",,2835-68-9,,NH2 15022,25 G,,,
Building Blocks,"2-Amino-6-bromobenzoic acid, 98%",,20776-48-1,,11011,25G,,,
Building Blocks,"2-Amino-5-bromo-3-chloropyridine, 98%",,38185-55-6,,11010,25G,,,
Building Blocks,"2-Amino-5-bromo-3-methylpyridine, 97%",,3430-21-5,,11009,100 G,,,
Building Blocks,"2-Amino-5-bromo-4-methylpyridine, 97%",,98198-48-2,,11012,100 G,,,
Building Blocks,"2-Amino-5-bromopyridine, 98%",,1072-97-5 H2N,,Br 11003,25 G,,,
Building Blocks,"2-Amino-6-chlorobenzothiazole, 98%",,95-24-9,,11004,25 G,,,
Building Blocks,"2-Amino-6-chloro-3-nitropyridine, 98%",,27048-04-0,,13532,100 G,,,
Building Blocks,"2-Amino-4-chloropyrimidine, 97%",,3993-78-0,,10082,5 G,,,
Building Blocks,"4-Amino-2-chloropyrimidine, 97%",,7461-50-9,,17005,5 G,,,
Building Blocks,"2-Amino-5-(cyclopentyloxy)benzoic acid, 95%",,219527-53-4 O,,12020,5 G,,,
Building Blocks,"2-Amino-4,6-dichloropyridine, 95%",,116632-24-7,,12022,25 G,,,
Building Blocks,"7-Amino-3,4-dihydro-2H-naphthalen-1-one, 97%",,22009-40-1,,11013,5 G,,,
Building Blocks,"2-Amino-4-methoxybenzoic acid, 95%",,4294-95-5,,OH 13522,5 G,,,
Building Blocks,"2-Amino-(4'-nitro)acetophenone hydrochloride, 98%",,5425-81-0,,10002,5 G,,,
Building Blocks,"4-Amino-4'-nitrodiphenyl sulfide, 98%",,101-59-7,,17011,25 G,,,
Building Blocks,"4-Amino-4'-nitrodiphenyl sulfone, 95%",,1948-92-1,,S 17012,1 G,,,
Building Blocks,"4-Amino-4'-nitrodiphenyl sulfoxide, 95%",,5461-23-1,,17013,1 G,,,
Building Blocks,"N-(2-Aminophenyl)methanesulfonamide, 98%",,37073-18-0,,11008,25 G,,,
Building Blocks,"4-Amino-2-picoline, 95%",,18437-58-6,,12039,5 G,,,
Building Blocks,"5-Azidovaleric acid, 97%",,79583-98-5,,20004,1 G,,,
Building Blocks,"5-Azidovaleryl chloride, 95%",,79583-99-6,,21001,1 G,,,
Building Blocks,"Benzeneacetic acid, 4-(methoxycarbonyl)-, methyl ester, 97%",,52787-14-1,,12021,25 G,,,
Building Blocks,"1,3-Benzodioxole-7-chloro-5-carboxaldehyde, 95% (HPLC)",,88525-51-3 H,,12034,1 G,,,
Building Blocks,"1-(1,3-Benzodioxol-4-yl)ethanone, 95%",,33842-14-7,,12035,1 G,,,
Building Blocks,"3-(1,3-Benzodioxol-5-yl)-3- oxopropanenitrile, 95%",,96220-14-3,,13508,5 G,,,
Building Blocks,"7,8-Benzoflavone, 98%",,604-59-1,,10005,1 G,,,
Building Blocks,"1-Benzoyl-4-hydroxypiperidine, 97%",,80213-01-0,,10076,25 G,,,
Building Blocks,"1-Benzoylpiperidin-4-yl acetate, 95%",,NA O,,N 10049,5 G,,,
Building Blocks,"1-Benzoyl-4-piperidone, 97%",,24686-78-0,,N 10048,25 G,,,
Building Blocks,"N-Benzoyl-L-proline, 97%",,5874-58-8,,10100,25 G,,,
Building Blocks,"N-Benzoyl-L-proline ethyl ester, 97%",,,,10104,5 G,,,
Building Blocks,"N-Benzoyl-L-proline methyl ester, 97%",,114051-14-8,,10109,5 G,,,
Building Blocks,"6-Benzyl-2,4-dichloro-6,7-dihydro-5H-pyrrolo",,779323-58-9 Cl N,,12004,1 G,,,
Building Blocks,"Benzyl formimidate-hydrochloride, 95%",,60099-09-4,,12024,5 G,,,
Building Blocks,"4-Benzyloxybenzaldehyde, 98%",,4397-53-9,,10026,100 G,,,
Building Blocks,"(E)-3-[4-(Benzyloxy)phenyl]acrylic acid, 97%",,6272-45-3,,15020,5 G,,,
Building Blocks,"1-Benzylpiperidine-3-carboxylic acid, 95%",,141943-04-6 HO,,N 10052,5 G,,,
Building Blocks,"1-Benzylpiperidine-4-carboxylic acid, 97%",,10315-07-8,,10053,5 G,,,
Building Blocks,"1-Benzyl-4-piperidone, 98%",,3612-20-2,,10050,25 G,,,
Building Blocks,"N-Benzyl-L-proline, 97%",,31795-93-4,,10101,25 G,,,
Building Blocks,"N-Benzyl-L-proline ethyl ester, 97%",,955-40-8,,10105,5 G,,,
Building Blocks,"N-Benzyl-L-proline methyl ester, 97%",,201406-78-2,,10110,5 G,,,
Building Blocks,"Biphenyl-4-carbonyl chloride, 98%",,14002-51-8,,13510,25 G,,,
Building Blocks,"3-[(1,1'-Biphenyl)-4-yl]-2-aminopropanoic acid hydrochloride, 98%",,63024-23-7,,11020,1 G,,,
Building Blocks,"3,5-Bis(aminomethyl)pyridine",,94413-66-8,,11018,1 G,,,
Building Blocks,"Boc-4-Abz-OH, 97%",,66493-39-8,,11022,25 G,,,
Building Blocks,"Boc-D-Aph(Cbm-tBu)-OH, 98% [N a -(tert-Butyl- oxycarbonyl)-p-tert-butylureido-D-phenylalanine]",,324017-19-8,,16018,5 G,,,
Building Blocks,"Boc-L-Aph(Cbm-tBu)-OH, 98% [N a -(tert-Butyl-",,,,22003,1 G,,,
Building Blocks,"N-Boc-4-amino-D-phenylalanine, 97%",,164332-89-2,,OH 16027,5 G,,,
Building Blocks,"N-Boc-4-amino-L-phenylalanine, 97%",,55533-24-9,,OH 16028,5 G,,,
Building Blocks,"2-(Boc-amino)-4-methylpyridine, 97%",,90101-20-5,,10081,5 G,,,
Building Blocks,"N-Boc-1,4-diaminobutane, 98%",,68076-36-8,,16029,25 G,,,
Building Blocks,"N-Boc-1,5-diaminopentane, 98%",,51644-96-3,,16032,5 G,,,
Building Blocks,"N-Boc-1,3-diaminopropane, 98%",,75178-96-0,,14008,5 G,,,
Building Blocks,"6-(Boc-amino)-3-pyridine boronic acid, 97%",,883231-20-7,,13526,5 G,,,
Building Blocks,"2-(Boc-amino)pyridine-5-carboxaldehyde, 95%",,199296-40-7,,12046,5 G,,,
Building Blocks,"1-Boc-azepan-4-one, 95%",,188975-88-4,,10022,25 G,,,
